cid,text,time,author,channel,votes,photo,heart,reply,time_parsed
Ugy2bSRCDLAKvDUe_RB4AaABAg,Masih inget bgt gw betapa ketakutannya gw dulu pas liat vid ini💀,1 tahun yang lalu,4444bored,UCCJoQojPmIUx2OF6wx6KDSg,2,https://yt3.ggpht.com/5DE_YKoghOmw3PKrcIYMnGENr4hr86eySGKdtU1_FtI30ARDdflWPugD13K3Tpe0vZBovXOM5g=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.241062
Ugwv0w3orVlKfib0nWB4AaABAg,Slebeuw,1 tahun yang lalu,Daffa Fauzan Aryanto,UCJYlZPNc957peIAii3VqsAg,0,https://yt3.ggpht.com/01hQ3mRX_bZUKyXs1RpseccD3Lk__xMfJVaqNhYXXf9ulkY-fdYlOZzMvsvnde_MoLyrtV2ABdI=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.244657
UgwkMfbagG6xKpdz1wJ4AaABAg,mesti virus nya bikin item Blade Of Despair sama Endless Battle sama Blade Of Heptaseas,1 tahun yang lalu,Arya_Hehe,UC_IuL5_Cz_aQo1Rmm0dOudA,0,https://yt3.ggpht.com/2uy9Jmn1xhuQmpJ3ZR0-AnlbXN0uXZcQ0NFy2JjEiD_ytYn7pK4ywnepT2bVMc4iaVoJrZcX0zU=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.249531
Ugw5q4M7tOACdSIgGnt4AaABAg,Bruhhh,1 tahun yang lalu,Yosua Makaio Bintoro,UCGAjdJMxAc_0uwE1fxqSb2g,0,https://yt3.ggpht.com/ITtO66qw1jUXGUjkzthjvILdr8S706qtNQgO8qJPD5XwQG9u3SGDZM4XG0NBfGidLAtKdHPp=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.253974
UgxJZAyghgExbhTTGCB4AaABAg,SATU KATA WUHAN KON*** AING TEU PUNYA UANG GEUS NGANGGUR 3 MINGGU,1 tahun yang lalu,keanu gibran,UCVr1pYmmJSUexHr4g_eoVqQ,2,https://yt3.ggpht.com/A8EnL20Rqqfye5V-k2PUtsbNLZgetB88v7QoT_TlQYP3Uh_cDy3OUJDiJm8EdfBTB8a2PnzQShs=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.25687
UgyjqgGivctMj88Ll894AaABAg,Awal drama paling spektakuler abad ini! NtoL!!!,1 tahun yang lalu,Andrea Century,UCYthTPhS5p7lQAyRfNnywvg,4,https://yt3.ggpht.com/ytc/AGIKgqP1Bz1C_QeSx70HsxPHPj5IRo1EkawQjM7oe-VyKA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.262125
Ugw0P-2NlljLExaQzm54AaABAg,Lebew,1 tahun yang lalu,zxcvbm,UCslCW3U9vLHSMuIgHJPOUeg,1,https://yt3.ggpht.com/118GmF5ipU39S00NkaWEcOtutjRN9D6S-xnkqRhczkp4DtL1G0QpUsyKCKoJ0AXsl_B5of-mw4g=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.268486
UgxR88HUCCWAq9pMrWd4AaABAg,2 kata wuhan konntoll,1 tahun yang lalu,FnaticID,UCxRs6IUur7zkKpkCaohPWkQ,1,https://yt3.ggpht.com/KClTQ72UCksu7LjASKj8dniifnL7RpOAukoGGpsxlQoEyJjL8JykGXYOsSRfHXAkXByuJNKj=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.271479
Ugz7HKissS7elSmGkH94AaABAg,2021 ngumpul dong,1 tahun yang lalu,JOJO ML,UCB-rAZanTV1hsYCL525Hipw,2,https://yt3.ggpht.com/_7Fh_7RC3dX1iumQ64_wg4RbJOQACc0D1QVIo1-Q3bIJujKRrte2Ij_1hWAH1T5k_qF8SgOM=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.274356
Ugx0gitmo4NVSASIYTV4AaABAg,Biyang keladi covid yow media iku kok,1 tahun yang lalu,Muhamad Eljohan Trijaya,UCnz7qWxh3ftsO_AG6PQSEzg,1,https://yt3.ggpht.com/ytc/AGIKgqMMrK3XYUUXsSxQaEYoDCfg_D3SDPACd1WxzDXrSbrpUuT04IxWA5AIqItFud_V=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.278313
UgwN64-ZQiNEQRxEtoR4AaABAg,WUHAN KONTOL!,1 tahun yang lalu,pinguin. Ch,UCYvcbxCVrPCXkJnjKoLJgWg,1,https://yt3.ggpht.com/vskGgLWLys-tUIm0E1ttpEw8mGZmdqx2DdZ0NmoC-ifNkM4APKvesqwytM9fxhCrQJJ633A7i1k=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.282995
Ugzmrh4Y9SZtHGnLuqp4AaABAg,Satu kata Wuhan kontol,1 tahun yang lalu,NGAB'S,UCYZJ6Qy9uaaAMwZ_vMwgl4A,4,https://yt3.ggpht.com/ERAfR3vB61WZzdX6adDgY-UHXkvIBCEX5ewtCGIX_2bnS7cnedjfFOyr2_12M7eg06gT6r4-=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.2859
Ugy3Ybx-YwGt2NWQqIR4AaABAg,Login,1 tahun yang lalu,Neko•chan :3,UCzK2qfzEJ4pjclC7KBDM3Rw,1,https://yt3.ggpht.com/dqYpQ2B1mBZVy76zACO6uqa_TIzcL4-CePv1T6NLZa_c8UfvxNDycMPZnpRCaqxmD778dkqQBo0=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.288784
UgwPH765HPjTGyhOrDJ4AaABAg,"+62 pelope hanya bisa mengatakan 
Wuhan kon***",1 tahun yang lalu,MJHK,UCvazFr-7tUh_KIQnL5f6zgw,2,https://yt3.ggpht.com/4b96hmnCtNNmlp31vnijXVTAd3tfKymoHnZ-F4hnUxH_vK5D2nbzh8rcM3zREkccgiYVxDAFDg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.292256
UgyVYNDGS8bJKcL1CsF4AaABAg,Wuhan jancvk,1 tahun yang lalu,rasa ss,UCwHxJPv_09LpvwCU4mDAkHw,1,https://yt3.ggpht.com/ExSRQ59CEcebfsDTp2uf3z5I5xwT6UF2Frv1SKGrpx1V0aAL_rwedRRsEyhlFGqAzvhBWlbq0A=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.299248
UgycuXIf06HyP4Q12rd4AaABAg,"Pernah nga terjadi di Indonesia seperti diwuhan?!
Mikir sendiri, sebenarnya kita sudah dibodohi",1 tahun yang lalu,KarkuN JT,UCfKhAaKGWZdKikaqAwOmByg,3,https://yt3.ggpht.com/ytc/AGIKgqOgd-08eXTUMnH8rzIfdoqm8EAijnHcu5fyfEfzRA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.302614
UgxrfGPIujmfQ8Mtu5R4AaABAg,Corona anj aing nganggur satu kata wuhan kont,1 tahun yang lalu,Rizky,UCM3UuReRb2ytK_Wj-wDKUDw,3,https://yt3.ggpht.com/6wVi418jXnx64buViBxrhmzSjdx3E3qEf6YRbVJvIqOtQbCqyM6DkCZabr0LHboLgymzdmBfMSo=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.305561
Ugzkf22chDDHyKqIlLB4AaABAg,"Mana nihh sekarang kopit gada yg kejang2 gada yg pingsan dijalan, wuhan acting ??",1 tahun yang lalu,Ridha Rasyid,UCx7T_KP_shEQzpa2R-u1_KA,3,https://yt3.ggpht.com/ytc/AGIKgqO_PQv1uqQSroCaYBblxY-SMUKaExmgFivlZ5gB=s176-c-k-c0x00ffffff-no-rj,false,false,1649931207.308715
UgxduSfuiU6B252Ka094AaABAg.9T-QAF-hPRV9T82iC3FbZA,Nunggu sampai target vaksinnya tercapai mgkn gan😄,1 tahun yang lalu,GENERASI TERDAHULU,UCOJ4DH1rmG-1s4UpLS4tnww,1,https://yt3.ggpht.com/gg5e_x9gn4HMSPAR-UcmviavurCIYAP7qbMcadgSN7Q9j3k_KCXAmEmEQgsXqqWzm6ZjQhkI=s176-c-k-c0x00ffffff-no-rj,false,true,1649931207.641432
UgzW2o6F6cI2TT0EaZ94AaABAg.9Sr_ibnWr4h9T82sK_JbUB,"Aneh gan....beda....
Publik dan tv nasional dulu sudh terlanjur menelan mentah video ini.",1 tahun yang lalu (diedit),GENERASI TERDAHULU,UCOJ4DH1rmG-1s4UpLS4tnww,0,https://yt3.ggpht.com/gg5e_x9gn4HMSPAR-UcmviavurCIYAP7qbMcadgSN7Q9j3k_KCXAmEmEQgsXqqWzm6ZjQhkI=s176-c-k-c0x00ffffff-no-rj,false,true,1649931207.967608
UgxI8MnFisBwByBZgYN4AaABAg,WUHAN KONTOL,1 tahun yang lalu,Aurel Valentino,UCG1e5-zhRm75ART5v5zq4mw,3,https://yt3.ggpht.com/__AzGJiIpCaCtMuf5nAYtP7tF1C5UH51Hqb1fn7bE_frQ0n2ug9QGxQX_LSoYrf369toa-rtgw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.47267
UgyLIHacoY3lKl2XVP14AaABAg,Kalau ganas udah mati bergelimpangan di pasar di jalan lha ini mati kbnyakan di rs di sun mati kali ya ... teknis.e gimana sih pemerintah  mau di buat apa negara ini...,1 tahun yang lalu,Bagong Bagong,UC1w7OT1zeAAac-mtkCr_kmQ,1,https://yt3.ggpht.com/ytc/AGIKgqOY-wZXEmxEfSchSBPJrqLblAz7qmWfnExNhg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.479251
UgwRZLIqmxtkFSJO4uR4AaABAg,Woiiii,1 tahun yang lalu,entah lah ya..,UCLsCj3FBX8BU2BYW9G5A5JA,0,https://yt3.ggpht.com/ytc/AGIKgqMtbhRrd4eGchzlzuCXQZ7fwCOgLXCeEBsXz7Ew56rf5IRFB0QGuyZ_Tep8Q_S3=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.48381
UgyYzX5nzLY-d4pOz794AaABAg,"ADAKAH DI INDONESIA YG SAMPE SEKONYOL ITU,?
MEDIANYA AJA YG SUPER HIPERBOLA.DUNIA SEDANG GA BAIK2 SAJA..STAY ""WARAS PIKIR"" UNTUK KITA SEMUA",1 tahun yang lalu,Jacko Lare jogja,UC0gTpke6XdIalPe1V15Lz3w,1,https://yt3.ggpht.com/ytc/AGIKgqMar8WBuAzJf__pY5kvFZuheUz153mJAmdrbc__cw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.487635
Ugz7mjUelIkUtyTX9NB4AaABAg,"Dulu bisa langsung meningal di tempat,sekarang kok beda",1 tahun yang lalu,Rifa Agustino,UCZPZoyK4H7ngh8gwejmERIw,0,https://yt3.ggpht.com/ytc/AGIKgqMomYeqltQfgaI6ylzd0ezhbs8m71CprxOr_iOQ=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.491116
Ugw00bhuXY8pUtQj67J4AaABAg,Ko parah ya,1 tahun yang lalu,Ingin Tau,UCccbyFbIfdRDFf_4cxVFtGg,0,https://yt3.ggpht.com/ytc/AGIKgqMfTfx8ItDD0UUs5xQ53vfUqzTN7QAqtVD3MZ9x=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.494308
UgykOE6x4tyMT7D0OeR4AaABAg,Awal mula drama,1 tahun yang lalu,Gejluk Hunter,UCTtoV2EkImzEDTsWqxc5IkA,0,https://yt3.ggpht.com/UH-UhL8L11TASIoCi9pGmmQsMyeb2lXpS6Z-_65dzCpmfdG_IkX918TZhKhxnoTP0-c7MAlvFOk=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.497823
Ugw_2CU5RjXK7B9My7V4AaABAg,Ngakak dah ah,1 tahun yang lalu,Arishabiya Rahma,UCuJnIYgWTMY1F3YTZbMpewg,0,https://yt3.ggpht.com/ytc/AGIKgqMHSrWS1gqU24zDj9eNTZ-34X-58PhZq6lS_Q=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.501775
UgzIIwGydIOoSn3y2KR4AaABAg,Goblok kita ketipu,1 tahun yang lalu,piyan sopyan,UC88syWQIWXhvrJq8qfSAomw,2,https://yt3.ggpht.com/ytc/AGIKgqNkQAg7htQCHQqEHp6D5zGCH-NBATefY31lk7yZ=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.505423
UgyC1pF0k9PYef_LRtR4AaABAg,Beda ya corona di Indonesia .. Banyak varian nya lagi sekarang.. Wkwkwk,1 tahun yang lalu,Ahmad Irham,UC9AxlCdUJUs8KDqC0piFNpw,0,https://yt3.ggpht.com/ytc/AGIKgqNDAp_9nUp43pYybb0PXQQkUnrEICyy1cQJR01UWck=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.508963
Ugw_Pl1eEpFl11pc_-N4AaABAg,Rasain,1 tahun yang lalu,R0s Sidi,UCCkhtsSQBoGerK5Vo1KIVCA,0,https://yt3.ggpht.com/ytc/AGIKgqPrUl5xdqibhiBPSm4yr0gkpSUgnZTScfof-cwOdX8g9-OYvTqn5pIzBANvl3J6=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.512734
Ugz-aei9iS9D5BfugkF4AaABAg,"Ini korona,,, tp kok,,,, gak kayak korona ya. Bingung mau percaya Korona yg seperti apa.",1 tahun yang lalu,hisoka orochimaru,UCuvOVa8Nt53S3aOabevx-OA,1,https://yt3.ggpht.com/ytc/AGIKgqPgOCSnMg4Drw_hfkQYw_zLPGtsgCBtETnVB0t0sw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.515713
UgwiFF3mgBC_LVhPLWR4AaABAg,bisa jadi kurang makan bukan karena covid,1 tahun yang lalu,fella adnan,UCvzG0qCRd3CPuVU7vZncTIA,0,https://yt3.ggpht.com/ytc/AGIKgqNLAbkjuh7T9bxrz5ge_6AC32rU3WXQn4RuWPkSDA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.518567
UgztZ4iFagBkRdX0fdt4AaABAg,Pada mulanya hewan . Lalu hewan itu bersama sama dengan wuhan . Lalu wuhan adalah virus . Yg nonton thn 2021 .,1 tahun yang lalu,Harley Judri,UCBpGZ8fZ89LRIEmCXhreBPA,1,https://yt3.ggpht.com/ytc/AGIKgqOjulzc8L-SIlboPZgUkjV-hOBkoQ-jJdD3OQ=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.521336
UgxXwbmlZs5zxHvvHpl4AaABAg,"Ada yg punya video dr 2020_2021 di indonesia ada yg tergeletak di jalan/meninggal di jalan, kendaraan karna covid?  seperti di wuhan",1 tahun yang lalu,nurkolis ashter muba,UCFBmBYHsDI1TFx5_Vwtyc6w,2,https://yt3.ggpht.com/ytc/AGIKgqN3Ds-5W1fKz_kksMtvvQ-O6NKuNNGpSv9sVGzG2A=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.52452
UgwnCR4S2pjKMol80w94AaABAg,"JADIII ADEK2 ADA YANG NAMANYA EVOLUSI VIRUS, SEMAKIN LAMA VIRUS BERADA SEMAKIN MELEMAH, IBU GW SAMPE MASUK ICU, NAFASNYA PAKE VENTILATOR",1 tahun yang lalu,Freec,UC772ku3W9i16u9xkTgynw0Q,0,https://yt3.ggpht.com/ytc/AGIKgqMEFLmjQqqPfbWmJ2cGLV-lxfLTDuUbrMA9sg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.527842
UgxxTMJ39VEurAgaqBV4AaABAg,Ko filling w kyk lg shooting..fakta ny di Indonesia g ad yg kyk gini....mati mendadak di jalanan..,1 tahun yang lalu,Lontong Sayur,UCxUnW9Xy-WxRupYmjzmcjgQ,2,https://yt3.ggpht.com/g-1ZtZGnvgcVS4fXANAPfSCOo3wt-mCQzsjg9c74bJWY6Qceqet92yD4nk-G6pEEx9WzPY2twg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.530744
UgyJbRiP_byKdRZW3hd4AaABAg,"Saya sebagai ojek online di Jakarta tidak pernah melihat orang berjatuhan seperti di video...
Alkhamdulillah tidak sampai seperti di China...Tp mirisnya sistem di dunia merubah segala-galanya...",1 tahun yang lalu,moh sobani,UC5wzHypNPJ2Ds4u2_gdGAcg,5,https://yt3.ggpht.com/fT40wSZMogqXZqVdn5XvsaelLJ7Mq0rGXDRojx22n79LBMn-hCGvaigdNJUVAlFEul5Dgc_yyw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.534892
UgyQIBbOjvQYCHxgnHF4AaABAg,Prank sedunia,1 tahun yang lalu,Fajar Pagi,UCm90F3LyYTOgaqphZuwZeeQ,1,https://yt3.ggpht.com/ytc/AGIKgqPeM5kNSr-dn4jyFna7xQcAyT767zl7ClXfJW00MA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.537874
UgxCVuh9nb4dj8jPGmF4AaABAg,gue kesini lagi hahaa,1 tahun yang lalu,Nadia,UCcjHMbInS57hh3sHmY98Yvg,0,https://yt3.ggpht.com/ytc/AGIKgqP88BZhiKgNpLQ8X9NfQFY5iaF1pBDfW7OcAtGkEA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931208.540688
UgyJbRiP_byKdRZW3hd4AaABAg.9PePXEcW_y69W0TwV2UPh8,Jadi makin sadarkan ternyata selama ini???,1 tahun yang lalu,Angler Kopi,UCMfTDxmGKLlmQItJv4qWEaw,1,https://yt3.ggpht.com/VP6IjTx3S2k2qwqKt_thJvJbIFBL7qA3ghhtvH7CvKy6jgADMFZgIh8rorzxvBeWF7pWgwGJhQ=s176-c-k-c0x00ffffff-no-rj,false,true,1649931208.970966
UgyJbRiP_byKdRZW3hd4AaABAg.9PePXEcW_y69YDa_QjMWlb,kek video iklan virus. nyatanya gak seberbahaya itu. biar orang2 pada takut,1 tahun yang lalu,Alba Sutanto,UC0Dwu8u3q1NkeNQ7SaCmktA,1,https://yt3.ggpht.com/ytc/AGIKgqP9lNhHaV6A3teOCvd6sd1Pc9ipH6zrYiFIZ_CX_w=s176-c-k-c0x00ffffff-no-rj,false,true,1649931208.982958
UgyJbRiP_byKdRZW3hd4AaABAg.9PePXEcW_y69YDkkjnVZtS, @Alba Sutanto  biar 0batnya laku hihu,1 tahun yang lalu,Angler Kopi,UCMfTDxmGKLlmQItJv4qWEaw,0,https://yt3.ggpht.com/VP6IjTx3S2k2qwqKt_thJvJbIFBL7qA3ghhtvH7CvKy6jgADMFZgIh8rorzxvBeWF7pWgwGJhQ=s176-c-k-c0x00ffffff-no-rj,false,true,1649931208.989816
UgyuFTBTuVLpReyLNjp4AaABAg,Yang d takutin org org yang kaya d vidio... Tapi prsaan kok indo belom ad ya  yg kek gtu.. yang sehat msh bsa lari lari aja positif.,1 tahun yang lalu,Har Yanto,UCtha6F_X1uGn3CsB2C4I6TA,2,https://yt3.ggpht.com/ytc/AGIKgqO4AIekPAkVXs_aN3lCk2Otxvl3NFVgDtFlDw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.502127
Ugyg0vsTGOSHB2lkSVp4AaABAg,"Mohon maaf ,klo saya lihat  orang yang tumbang pertama di video ini kayaknya dia pakai masker ya.tolong temen2 bisa bantu itu pake masker atau bukan ya.itu awal2 munculnya virus covid di china ya",1 tahun yang lalu,Sulis wijiyantoro,UCTArzF7OwrWOokJU3UM6bPA,1,https://yt3.ggpht.com/4CIq_8puGSssaYlL6mA5mwuypUmERCjElybzzcfGpmVwsqBk1b0Q0XVYzu3rL5tlSNfJtxKA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.507554
Ugxtr0_OZrbyhT6Kd0V4AaABAg,Mirip kayak PESAWAT yg nabrak gedung WTC.,1 tahun yang lalu,Arif P.N,UCj9OE5dw9pulPrGISIrccXA,0,https://yt3.ggpht.com/ytc/AGIKgqNB4vvrfgVvHcnkZfxKjqK0gIMyB9PtS6R3lw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.512088
UgwMD62vC9Ouirvo5Rh4AaABAg,ngeriii takuuutttt😭😭😭😭😭,1 tahun yang lalu,Donniy Khristanto,UCjke7LeCkWqrjFE0pUNejbg,1,https://yt3.ggpht.com/Gs_6NgzT0cHr-kfhuwtfGx7gwXPoSLvrQhbNIcGTVH99kW-dNHHKrxSYBE9O9SgYldNgmOrMkw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.515942
UgwT9fB9cEKBxAkhmDZ4AaABAg,Komedi 2020,1 tahun yang lalu,Kabar SUGAB !,UCFLklHQkHaCMgVJahH2hgIQ,2,https://yt3.ggpht.com/kwgtRRyWNWPuA1IvjqOK3VHTHF_lt0C9usxHap5UWo7k4YFx0vqe3UHce7Zch2ZXxSZcDJg7-C8=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.519251
Ugz9enrxeQqld-mfOFR4AaABAg,"DULU KEJANG KEJANG, SEKARANG BATUK, PILEK, FLU ALAHH",1 tahun yang lalu,YTTA,UCkEKpUvdtWiT8KIgEo-eIZw,10,https://yt3.ggpht.com/E0ioRIsnBr7j-YBdm3AVa2IsNkAFyFO5uJjDJVjrCFWpYXgG0nXJTiiSUZxIamscnQjioVLJ=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.522258
UgzBvOcuXlrmTRvdn5l4AaABAg,"Kmaren corona gejala nya tiba tiba tumbang dan kejang kejang,ehh skarang gantian ke demam",1 tahun yang lalu,ALIF TAUFIQ,UCmtMoXlvdxXNwVIC6Qk5y_g,1,https://yt3.ggpht.com/ytc/AGIKgqMVAPverAzflMe7qoQYFbCbQ95CW5WbXWStIspPZA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.525446
Ugyz6HuZl7S3VYlOCpZ4AaABAg,Konspirasi ala barat yg ingin menumbangkan China secara perlahan .,1 tahun yang lalu,Hanung Nugroho,UCN1CeMq8RoSptTQi-bjgc6w,1,https://yt3.ggpht.com/ytc/AGIKgqNZuO1gqArcL91XqSxkb6k4ga-zsNhjB-3VEg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.528376
Ugz54GvVEnprwjixNNR4AaABAg,up,1 tahun yang lalu,keril rumalag,UCpxAtzJteozZFHF-QvKraCA,0,https://yt3.ggpht.com/ytc/AGIKgqMCidLbwvDNBxOCAA0xDzYnwNbEz6vNAxpyUg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.531301
UgyjIEQ-qfWsyfwc8nd4AaABAg,Sekarang ada ga yang kaya gitu WKOWKOWKK DAJJAL ELIT GLOBAL,1 tahun yang lalu,Sunshine Family,UCU5dDJWlLAGevN7Kjxmwnlw,4,https://yt3.ggpht.com/Wmv5xIwNlLvDTh-3P6gje9hgAhWAHao2_3nLW5wG4DBFjAtR9KpAD_E-jOU4wFb_2W6vWHTULQ=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.535809
UgzZN88AEs25cR7Jb9p4AaABAg,Iki jane karepe piye?,1 tahun yang lalu,Pulang Kampung,UC1HdXSLAzTpNXyHmri_iqkA,0,https://yt3.ggpht.com/RN-Gk9JyCX9y6GFvlknTdAzbx4hMkZU93OEK8cp8SfWofiwwgLdBQxdcfi_lx73hrEiR_LjDpzw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.538798
UgzuuFm2YC1JaM85Cr14AaABAg,"Sekarang di Indonesia ada ratusan ribu orang positif, ada yang tumbang begini?",1 tahun yang lalu,JUST REBORN,UCNbtJpQlfvKXyzqvOxuREHg,6,https://yt3.ggpht.com/ytc/AGIKgqO6-pd_PWdRUUmxipJ8WpN_SPEkaraRgGWD5u4=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.541897
UgzC2QGnUq6_4DFSeDh4AaABAg,Mereka aktor yang di bayar.,1 tahun yang lalu,Latief Ortega,UCsgCLHB-AqyUIbK1vlSTRpQ,2,https://yt3.ggpht.com/QO5nRekFsq-kkFw5tqNMjIrApXQGXxEvHcF8jUyyhpQDg2OYbGuJy-_C9N9ih4UrWyZjrXou=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.545053
UgxtUp_VHd-KcSdF6tl4AaABAg,"Mau nnya, apa benr virusnya demikian ?",1 tahun yang lalu,Tuyul Sakti,UC-iOopalyMk-ZY5kbfZc-sw,0,https://yt3.ggpht.com/ytc/AGIKgqODPtlKi1V025aiVUbhsIu7FoTEwj2l8F_cgumzIg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.547857
UgxSq0VpKVZ9Mt8ALc94AaABAg,"Waaah skenarionya berhasil nih yaaa 👏👏👏

Dan amat disayangkan banyak sekali Media2 yang secara tidak langsung ikut membantu menyebarkan skenario ketakutan tersebut.",1 tahun yang lalu,Dwie Nugroho,UCiVUqRIJyF5npezddhUF4Gw,9,https://yt3.ggpht.com/ytc/AGIKgqM6ZJm1J1I7kiMMeQqwmujatgRtEM2J7vhu8UA7cg=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.55061
Ugx6ivbXZRW6TVm_G6B4AaABAg,Dunia skrng sudah di kuasai cina.....,1 tahun yang lalu,Faisal Sanjaya,UC7TVDzaEhS-QOpTWB-S06nQ,1,https://yt3.ggpht.com/KB7Knv3swNk8nd8dkviBoA1wQEcOAQiKFIdLUx-lrksyBY9ff8_b-L9kX1wRsJLgKXlMxgh_NaA=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.553391
Ugx0RJgMkEpjlTuwMBt4AaABAg,"virusny dari china. 
obatny jga dari china. 
macam sistem jual beli aja. 😑😑😑",1 tahun yang lalu,doni Fajar30,UCb28LaN6BTUazHTZGr9p-QA,2,https://yt3.ggpht.com/ytc/AGIKgqPz2EjPZZlXlinXPwoUFh_gujYlXbR3TFLPp6Sxhw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.556086
UgxmgXjGhJB4sfgLpa54AaABAg,Gak tau halal haram semua makanan di makan aja. Ya otomatis virusnya macem2 saya bersukur karna agama saya islam jadi bisa memilih makanan yg baik dan tidak. Karna awalnya virus muncul semuanya dari makanan se hari2 yg kita konsumsi 🙏,1 tahun yang lalu,Mamang Riders,UCHF0Yc_LAQLt-1f1Y0EF3vw,1,https://yt3.ggpht.com/dnGXgqTkvKfS7NFrB1suZXaTxBm-biIfAULkXHJo8qBbki2F9ipgM1tHeEB9J7ERMF6CSi0x=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.559403
UgxuuXXjysdc9OycpYV4AaABAg,wkwowkwowkwo propaganda,1 tahun yang lalu,GamingWithRivan,UCgZDR-S-8HcTAQBYHWwcd9w,1,https://yt3.ggpht.com/ytc/AGIKgqNVTnMi3DHaqOKcB93QxMLjnVRiKwk5KyKbTh_zhw=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.562717
Ugx2gBwX_AQwqaYAe_J4AaABAg,trus gue harus percaya gitu?😎,1 tahun yang lalu,Anscel Haitham,UC3bP4pw2Ar3DBcJBTjoJsog,1,https://yt3.ggpht.com/ytc/AGIKgqO-a97LlNZHE_lsxUcEehhVdKKN4muCbT3coQ=s176-c-k-c0x00ffffff-no-rj,false,false,1649931209.567166
UgyuFTBTuVLpReyLNjp4AaABAg.9PXpS5woVyA9PZheYpiQYl,biasalah,1 tahun yang lalu,andhikaa daffaa,UCFbx5Az408mXCBYUvgPLGJw,0,https://yt3.ggpht.com/ytc/AGIKgqP711obA5y6IVVZb-V9AGFtsZZKG8C7ssG5M6oqkw=s176-c-k-c0x00ffffff-no-rj,false,true,1649931209.893421
UgyuFTBTuVLpReyLNjp4AaABAg.9PXpS5woVyA9P_Uo5itUdA,Di indo belum ada sejarah Corona tumbang di jalan ❓,1 tahun yang lalu,Nadhif Pramudya,UCXrpP7Fp3iASjjCWSptWbBQ,1,https://yt3.ggpht.com/ytc/AGIKgqNsm-HtM9g52udJvZoAM5VFoVBiHxHwhp7SvspRvA=s176-c-k-c0x00ffffff-no-rj,false,true,1649931209.903142
